bar_index,engine_state,resolver_state,category,reason_code
4752,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4753,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4754,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4755,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4756,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4757,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4758,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4759,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4760,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4761,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4762,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4763,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4764,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4765,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4766,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4767,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4768,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4769,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4770,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4771,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4772,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4773,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4774,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4775,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4776,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4777,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4778,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4779,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4780,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4781,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4782,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4783,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4784,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4785,EXPANSION,DISPLACEMENT,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4786,EXPANSION,DISPLACEMENT,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4787,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4788,EXPANSION,SHADOW_PENDING,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4789,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4790,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4791,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
4792,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4793,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4802,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4806,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4831,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4832,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4833,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
4841,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4860,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4861,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4872,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4873,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
4877,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4878,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4888,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4889,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4890,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4892,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4893,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4894,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4911,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4914,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4921,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4926,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4928,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4929,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4930,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4931,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4932,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4933,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4948,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4949,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4963,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4964,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4965,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4986,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4987,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4988,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4989,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
4994,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
5004,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
5005,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
5006,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
5011,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
5012,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
5013,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
5016,SHADOW_PENDING,RANGE,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
5017,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5018,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5019,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5020,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5021,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5022,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5023,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5024,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5025,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5026,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5027,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5028,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5029,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5030,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5031,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5032,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5033,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5034,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5035,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5036,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5037,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5038,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5039,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5040,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5041,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5042,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5043,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5044,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5045,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5046,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5047,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5048,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5049,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5050,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5051,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5052,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5053,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5054,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5055,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5056,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5057,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5058,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5059,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5060,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5061,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5062,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5063,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5064,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5065,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5066,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5067,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5068,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5069,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5070,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5071,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5072,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5073,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5074,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5075,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5076,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5077,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5078,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5079,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5080,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5081,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5082,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5083,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5084,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5085,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5086,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5087,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5088,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5089,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5090,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5091,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5092,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5093,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5094,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5095,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5096,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5097,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5098,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5099,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5100,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5101,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5102,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5103,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5104,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5105,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5106,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5107,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5108,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5109,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5110,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5111,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5112,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5113,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5114,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5115,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5116,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5117,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5118,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5119,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5120,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5121,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5122,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5123,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5124,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5125,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5126,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5127,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5128,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5129,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5130,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5131,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5132,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5133,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5134,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5135,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5136,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5137,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5138,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5139,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5140,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5141,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5142,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5143,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5144,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5145,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5146,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5147,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5148,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5149,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5150,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5151,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5152,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5153,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5154,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5155,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5156,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5157,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5158,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5159,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5160,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5161,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5162,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5163,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5164,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5165,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5166,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5167,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5168,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5169,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5170,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5171,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
5172,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
